0.432,31.633000000000003
0.433,31.533
0.434,31.434
0.435,31.337
0.436,31.241
0.437,31.147
0.438,31.055
0.439,30.965
0.44,30.875999999999998
0.441,30.789
0.442,30.705
0.443,30.622
0.444,30.541
0.445,30.463
0.446,30.386
0.447,30.311
0.448,30.238000000000003
0.449,30.168000000000003
0.45,30.099
0.451,30.033
0.452,29.968000000000004
0.453,29.905
0.454,29.845
0.455,29.785999999999998
0.456,29.73
0.457,29.675
0.458,29.622
0.459,29.570999999999998
0.46,29.522
0.461,29.474
0.462,29.429000000000002
0.463,29.385
0.464,29.342
0.465,29.301
0.466,29.261999999999997
0.467,29.224
0.468,29.188000000000002
0.469,29.151999999999997
0.47,29.118000000000002
0.471,29.086
0.472,29.054000000000002
0.473,29.023000000000003
0.474,28.994
0.475,28.965
0.476,28.936999999999998
0.477,28.91
0.478,28.883000000000003
0.479,28.858
0.48,28.831999999999997
0.481,28.807
0.482,28.783
0.483,28.759
0.484,28.735
0.485,28.712
0.486,28.688000000000002
0.487,28.665
0.488,28.642
0.489,28.619
0.49,28.595
0.491,28.572
0.492,28.548000000000002
0.493,28.524
0.494,28.5
0.495,28.476
0.496,28.451
0.497,28.426
0.498,28.4
0.499,28.374000000000002
0.5,28.348000000000003
0.501,28.320999999999998
0.502,28.293000000000003
0.503,28.265
0.504,28.236
0.505,28.206999999999997
0.506,28.177
0.507,28.146
0.508,28.115
0.509,28.084
0.51,28.051
0.511,28.018
0.512,27.985
0.513,27.95
0.514,27.916
0.515,27.88
0.516,27.844
0.517,27.808000000000003
0.518,27.771
0.519,27.733
0.52,27.695
0.521,27.656
0.522,27.616999999999997
0.523,27.576999999999998
0.524,27.537
0.525,27.496
0.526,27.455
0.527,27.413
0.528,27.371
0.529,27.329
0.53,27.285999999999998
0.531,27.243000000000002
0.532,27.199
0.533,27.155
0.534,27.111
0.535,27.066
0.536,27.021
0.537,26.975
0.538,26.929000000000002
0.539,26.883000000000003
0.54,26.836
0.541,26.789
0.542,26.741999999999997
0.543,26.694000000000003
0.544,26.646
0.545,26.596999999999998
0.546,26.548000000000002
0.547,26.499000000000002
0.548,26.448
0.549,26.398000000000003
0.55,26.346999999999998
0.551,26.295
0.552,26.241999999999997
0.553,26.189
0.554,26.136
0.555,26.081
0.556,26.026
0.557,25.97
0.558,25.913
0.559,25.855
0.56,25.796999999999997
0.561,25.737
0.562,25.677
0.563,25.615
0.564,25.552
0.565,25.488000000000003
0.566,25.423000000000002
0.567,25.357
0.568,25.29
0.569,25.221
0.57,25.151
0.571,25.079
0.572,25.006
0.573,24.932
0.574,24.855999999999998
0.575,24.779
0.576,24.7
0.577,24.619
0.578,24.538
0.579,24.454
0.58,24.369
0.581,24.281999999999996
0.582,24.194000000000003
0.583,24.104
0.584,24.011999999999997
0.585,23.919
0.586,23.825
0.587,23.728
0.588,23.63
0.589,23.531
0.59,23.43
0.591,23.328000000000003
0.592,23.224
0.593,23.119
0.594,23.013
0.595,22.905
0.596,22.796
0.597,22.686
0.598,22.575
0.599,22.462
0.6,22.349
0.601,22.235
0.602,22.121
0.603,22.005
0.604,21.889
0.605,21.773000000000003
0.606,21.656
0.607,21.539
0.608,21.421
0.609,21.304000000000002
0.61,21.186999999999998
0.611,21.069000000000003
0.612,20.951999999999998
0.613,20.836
0.614,20.72
0.615,20.604
0.616,20.489
0.617,20.375
0.618,20.262
0.619,20.15
0.62,20.04
0.621,19.93
0.622,19.822
0.623,19.715999999999998
0.624,19.611
0.625,19.508
0.626,19.407
0.627,19.308
0.628,19.211
0.629,19.116
0.63,19.023
0.631,18.932000000000002
0.632,18.844
0.633,18.759
0.634,18.676
0.635,18.596
0.636,18.518
0.637,18.442999999999998
0.638,18.371
0.639,18.302
0.64,18.235
0.641,18.172
0.642,18.111
0.643,18.054000000000002
0.644,17.999000000000002
0.645,17.947
0.646,17.898
0.647,17.852
0.648,17.809
0.649,17.769000000000002
0.65,17.732
0.651,17.698
0.652,17.666
0.653,17.637
0.654,17.611
0.655,17.587
0.656,17.566
0.657,17.547
0.658,17.531
0.659,17.517
0.66,17.505
0.661,17.495
0.662,17.487000000000002
0.663,17.480999999999998
0.664,17.477
0.665,17.474
0.666,17.473
0.667,17.474
0.668,17.475
0.669,17.477999999999998
0.67,17.482
0.671,17.487000000000002
0.672,17.493
0.673,17.499000000000002
0.674,17.506
0.675,17.512999999999998
0.676,17.52
0.677,17.528
0.678,17.535999999999998
0.679,17.543
0.68,17.55
0.681,17.557000000000002
0.682,17.564
0.683,17.569000000000003
0.684,17.575
0.685,17.579
0.686,17.582
0.687,17.584
0.688,17.586
0.689,17.586
0.69,17.584
0.691,17.582
0.692,17.578
0.693,17.572
0.694,17.565
0.695,17.555999999999997
0.696,17.546
0.697,17.534000000000002
0.698,17.52
0.699,17.504
0.7,17.487000000000002
0.701,17.468
0.702,17.447
0.703,17.424
0.704,17.399
0.705,17.373
0.706,17.344
0.707,17.314
0.708,17.283
0.709,17.249000000000002
0.71,17.214000000000002
0.711,17.178
0.712,17.14
0.713,17.1
0.714,17.059
0.715,17.017
0.716,16.974
0.717,16.929000000000002
0.718,16.883
0.719,16.836
0.72,16.789
0.721,16.741
0.722,16.691
0.723,16.642
0.724,16.592
0.725,16.541
0.726,16.49
0.727,16.439
0.728,16.387999999999998
0.729,16.337
0.73,16.285999999999998
0.731,16.236
0.732,16.186
0.733,16.136
0.734,16.087
0.735,16.038
0.736,15.99
0.737,15.943
0.738,15.898
0.739,15.853
0.74,15.809000000000001
0.741,15.765999999999998
0.742,15.725
0.743,15.685
0.744,15.647
0.745,15.61
0.746,15.575
0.747,15.540999999999999
0.748,15.509
0.749,15.478
0.75,15.45
0.751,15.423
0.752,15.398
0.753,15.375
0.754,15.353
0.755,15.333
0.756,15.315999999999999
0.757,15.3
0.758,15.285
0.759,15.273
0.76,15.262
0.761,15.254000000000001
0.762,15.245999999999999
0.763,15.241
0.764,15.237
0.765,15.235
0.766,15.234000000000002
0.767,15.235
0.768,15.237
0.769,15.24
0.77,15.245
0.771,15.251
0.772,15.257
0.773,15.265
0.774,15.274000000000001
0.775,15.284
0.776,15.294
0.777,15.306
0.778,15.317
0.779,15.33
0.78,15.342
0.781,15.355
0.782,15.368
0.783,15.380999999999998
0.784,15.395
0.785,15.408
0.786,15.421
0.787,15.434000000000001
0.788,15.446
0.789,15.458
0.79,15.47
0.791,15.48
0.792,15.491
0.793,15.5
0.794,15.509
0.795,15.517000000000001
0.796,15.523
0.797,15.529000000000002
0.798,15.534
0.799,15.538
0.8,15.54
0.801,15.542
0.802,15.542
0.803,15.540999999999999
0.804,15.539000000000001
0.805,15.535
0.806,15.53
0.807,15.524000000000001
0.808,15.515999999999998
0.809,15.507
0.81,15.497
0.811,15.485
0.812,15.472999999999999
0.813,15.458
0.814,15.443
0.815,15.427
0.816,15.409
0.817,15.39
0.818,15.37
0.819,15.349
0.82,15.327
